web-scraper-order,web-scraper-start-url,title,title-href,link,link-href
"1590499122-1965","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=72","The mystery of why the coronavirus kills some young people","https://www.allsides.com/news/2020-04-05-1837/mystery-why-coronavirus-kills-some-young-people","null",""
"1590496927-1501","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=101","‘We’re all going to get sick eventually’: Amazon workers are struggling to provide for a nation in quarantine","https://www.allsides.com/news/2020-03-20-1710/we-re-all-going-get-sick-eventually-amazon-workers-are-struggling-provide","Read full story","https://www.theverge.com/2020/3/20/21188292/amazon-workers-coronavirus-essential-service-risk"
"1590500598-2254","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=53","The Age of Coddling Is Over","https://www.allsides.com/news/2020-04-17-0656/age-coddling-over","Read full story","https://www.nytimes.com/2020/04/16/opinion/coronavirus-medical-training.html"
"1590502841-2701","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=24","Trump touted reopening. Privately, his team sounded alarms.","https://www.allsides.com/news/2020-05-06-0826/trump-touted-reopening-privately-his-team-sounded-alarms","Read full story","https://www.politico.com/news/2020/05/06/trump-fema-hhs-coronavirus-response-239652"
"1590495217-1112","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=126","Tyranny is fueling the coronavirus pandemic","https://www.allsides.com/news/2020-02-24-1829/tyranny-fueling-coronavirus-pandemic","Read full story","https://theweek.com/articles/897193/tyranny-fueling-coronavirus-pandemic"
"1590497839-1729","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=87","Trump makes another round of misstatements during coronavirus briefing","https://www.allsides.com/news/2020-03-27-1831/trump-makes-another-round-misstatements-during-coronavirus-briefing","Read full story","https://www.cnn.com/2020/03/27/politics/fact-check-coronavirus-briefing/index.html"
"1590503484-2874","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=7","What we learned from Trump’s hydroxychloroquine claim","https://www.allsides.com/news/2020-05-19-1926/what-we-learned-trump-s-hydroxychloroquine-claim","Read full story","https://www.washingtonpost.com/opinions/2020/05/19/what-we-learned-trumps-hydroxychloroquine-claim/"
"1590496575-1427","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=106","Coronavirus poses dreadful choice for global leaders: Wreck your economy or lose millions of lives","https://www.allsides.com/news/2020-03-18-0605/coronavirus-poses-dreadful-choice-global-leaders-wreck-your-economy-or-lose","Read full story","https://www.latimes.com/politics/story/2020-03-18/coronavirus-poses-dreadful-choice-for-global-leaders-wreck-your-economy-or-lose-millions-of-lives"
"1590499815-2097","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=63","Adam Schiff and Kamala Harris Announce Bipartisan Coronavirus Response Commission Bill","https://www.allsides.com/news/2020-04-10-1308/adam-schiff-and-kamala-harris-announce-bipartisan-coronavirus-response","Read full story","https://www.politicususa.com/2020/04/10/adam-schiff-and-kamala-harris-announce-bipartisan-coronavirus-response-commission-bill.html"
"1590500035-2137","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=60","What went wrong with the media’s coronavirus coverage?","https://www.allsides.com/news/2020-04-13-0735/what-went-wrong-media-s-coronavirus-coverage","Read full story","https://www.vox.com/recode/2020/4/13/21214114/media-coronavirus-pandemic-coverage-cdc-should-you-wear-masks"
"1590498977-1950","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=73","Trump, GOP challenge efforts to make voting easier amid coronavirus pandemic","https://www.allsides.com/news/2020-04-05-0944/trump-gop-challenge-efforts-make-voting-easier-amid-coronavirus-pandemic","Read full story","https://www.washingtonpost.com/politics/trump-gop-challenge-efforts-to-make-voting-easier-amid-coronavirus-pandemic/2020/04/04/61f889fe-75bb-11ea-87da-77a8136c1a6d_story.html"
"1590500784-2295","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=50","Can we reopen before there’s a cure or a vaccine? It won’t be easy.","https://www.allsides.com/news/2020-04-19-0935/can-we-reopen-there-s-cure-or-vaccine-it-won-t-be-easy","Read full story","https://www.washingtonpost.com/opinions/global-opinions/we-all-want-to-reopen-the-economy-but-it-wont-be-quick-or-easy/2020/04/13/8a281d7e-7db1-11ea-a3ee-13e1ae0a3571_story.html"
"1590496953-1511","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=100","Much of global commerce has ground to a halt","https://www.allsides.com/news/2020-03-21-1515/much-global-commerce-has-ground-halt","Read full story","https://www.economist.com/business/2020/03/21/much-of-global-commerce-has-ground-to-a-halt"
"1590496717-1454","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=104","President Trump uses term ""Chinese virus"" to describe coronavirus, prompting a backlash","https://www.allsides.com/news/2020-03-19-0639/president-trump-uses-term-chinese-virus-describe-coronavirus-prompting-backlash","Read full story","https://www.cbsnews.com/news/president-trump-coronavirus-chinese-virus-backlash/"
"1590503049-2739","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=21","Weekly unemployment claims rise by 3.2M as states move to reopen","https://www.allsides.com/news/2020-05-07-0720/weekly-unemployment-claims-rise-32m-states-move-reopen","Read full story","https://www.politico.com/news/2020/05/07/coronavirus-unemployment-claims-numbers-242131"
"1590501028-2342","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=47","Georgia's reopening is a high-stakes public health bet -- and will likely please Trump","https://www.allsides.com/news/2020-04-21-0645/georgias-reopening-high-stakes-public-health-bet-and-will-likely-please-trump","Read full story","https://www.cnn.com/2020/04/21/politics/donald-trump-georgia-coronavirus-economy/index.html"
"1590496511-1415","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=107","Sweeping restrictions take effect in coronavirus response as health officials warn US is at a tipping point","https://www.allsides.com/news/2020-03-17-0645/sweeping-restrictions-take-effect-coronavirus-response-health-officials-warn-us","Read full story","https://www.cnn.com/2020/03/17/health/us-coronavirus-updates-tuesday/index.html"
"1590502524-2645","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=28","Mitch McConnell could yet pay price for 'tone deaf' coronavirus response","https://www.allsides.com/news/2020-05-04-0718/mitch-mcconnell-could-yet-pay-price-tone-deaf-coronavirus-response","Read full story","https://www.theguardian.com/us-news/2020/may/04/mitch-mcconnell-coronavirus-response-trump"
"1590497113-1549","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=98","China is reporting big successes in the coronavirus fight. Should we trust the numbers?","https://www.allsides.com/news/2020-03-23-1105/china-reporting-big-successes-coronavirus-fight-should-we-trust-numbers","Read full story","https://www.washingtonpost.com/politics/2020/03/23/china-is-reporting-big-successes-coronavirus-fight-dont-trust-numbers/"
"1590500005-2131","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=61","Trump adviser Navarro defends US response in angry CBS interview","https://www.allsides.com/news/2020-04-13-0703/trump-adviser-navarro-defends-us-response-angry-cbs-interview","Read full story","https://www.theguardian.com/us-news/2020/apr/13/peter-navarro-trump-coronavirus-cbs-60-minutes"
"1590501881-2520","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=36","The States Are Toast","https://www.allsides.com/news/2020-04-28-0704/states-are-toast","Read full story","https://slate.com/news-and-politics/2020/04/state-budgets-are-toast.html"
"1590501475-2437","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=41","US states start to reopen as coronavirus death toll tops 50,000","https://www.allsides.com/news/2020-04-24-1234/us-states-start-reopen-coronavirus-death-toll-tops-50000","Read full story","https://www.aljazeera.com/news/2020/04/states-start-reopen-coronavirus-death-toll-tops-50000-200424132303845.html"
"1590497017-1528","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=99","Rand Paul becomes first known senator to test positive for coronavirus","https://www.allsides.com/news/2020-03-22-1212/coronavirus-rand-paul-becomes-first-us-senator-test-positive-covid-19","Read full story","https://www.nbcnews.com/politics/congress/rand-paul-becomes-first-known-senator-test-positive-coronavirus-n1166111"
"1590501099-2354","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=46","Netflix adds 15 million subscribers as people stream more than ever, but warns about tough road ahead","https://www.allsides.com/news/2020-04-21-1746/netflix-adds-15-million-subscribers-people-stream-more-ever-warns-about-tough","Read full story","https://www.theverge.com/2020/4/21/21229587/netflix-earnings-coronavirus-pandemic-streaming-entertainment"
"1590495587-1186","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=121","The COVID-19 outbreak has made universal healthcare into a national security issue","https://www.allsides.com/news/2020-03-08-1314/covid-19-outbreak-has-made-universal-healthcare-national-security-issue","Read full story","https://www.salon.com/2020/03/08/the-covid-19-outbreak-has-made-universal-healthcare-into-a-national-security-issue/"
"1590496673-1445","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=105","Congress Passes Coronavirus Aid Bill, Sends It To Trump’s Desk","https://www.allsides.com/news/2020-03-18-1536/congress-passes-coronavirus-aid-bill-sends-it-trump-s-desk","Read full story","https://www.huffpost.com/entry/coronavirus-senate-paid-leave_n_5e7120e8c5b63c3b64861a55"
"1590500228-2174","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=58","Restarting America Means People Will Die. So When Do We Do It?","https://www.allsides.com/news/2020-04-14-0600/restarting-america-means-people-will-die-so-when-do-we-do-it","Read full story","https://www.nytimes.com/2020/04/10/magazine/coronavirus-economy-debate.html"
"1590499599-2052","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=65","Another 6.6 million Americans filed for unemployment benefits last week","https://www.allsides.com/news/2020-04-09-0735/another-66-million-americans-filed-unemployment-benefits-last-week","Read full story","https://www.cnn.com/2020/04/09/economy/unemployment-benefits-coronavirus/index.html"
"1590501390-2416","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=42","Donald Trump exaggerates number of untapped coronavirus testing labs","https://www.allsides.com/news/2020-04-23-1557/donald-trump-exaggerates-number-untapped-coronavirus-testing-labs","Read full story","https://www.politifact.com/factchecks/2020/apr/23/donald-trump/donald-trump-exaggerates-number-untapped-coronavir/"
"1590503631-2914","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=2","Trump stokes base with call to reopen churches as Americans head into uncertain holiday weekend","https://www.allsides.com/news/2020-05-23-0535/trump-stokes-base-call-reopen-churches-americans-head-uncertain-holiday-weekend","Read full story","https://www.cnn.com/2020/05/23/politics/trump-churches-base-memorial-day-weekend/index.html"
"1590500197-2168","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=59","Domestic Violence Is on the Rise With Coronavirus Lockdown. The Responses Are Missing the Point.","https://www.allsides.com/news/2020-04-13-1939/domestic-violence-rise-coronavirus-lockdown-responses-are-missing-point","Read full story","https://theintercept.com/2020/04/13/coronavirus-lockdown-domestic-violence/"
"1590503639-2916","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=2","‘How Could the CDC Make That Mistake?’","https://www.allsides.com/news/2020-05-23-1324/how-could-cdc-make-mistake","Read full story","https://www.theatlantic.com/health/archive/2020/05/cdc-and-states-are-misreporting-covid-19-test-data-pennsylvania-georgia-texas/611935/"
"1590495855-1247","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=117","Coronavirus live updates: US 'in the beginnings of spread of this disease,' health secretary says","https://www.allsides.com/news/2020-03-11-0743/coronavirus-live-updates-us-beginnings-spread-disease-health-secretary-says","Read full story","https://abcnews.go.com/Health/coronavirus-cases-surpass-1000-us-tsa-agents-test/story?id=69525688&cid=clicksource_4380645_4_heads_hero_live_hero_hed"
"1590495452-1155","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=123","Coronavirus may have spread undetected for weeks in Washington state, which reported first two deaths in U.S.","https://www.allsides.com/news/2020-03-02-0815/coronavirus-may-have-spread-undetected-weeks-washington-state-which-reported","Read full story","https://www.washingtonpost.com/health/coronavirus-may-have-spread-undetected-for-weeks-in-washington-state/2020/03/01/0f292336-5bcc-11ea-9055-5fa12981bbbf_story.html"
"1590498267-1796","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=82","So there’s been a ‘stay-at-home’ order. Here’s what that means for you.","https://www.allsides.com/news/2020-03-31-0656/so-there-s-been-stay-home-order-here-s-what-means-you","Read full story","https://www.washingtonpost.com/local/stay-at-home-maryland-virginia-dc/2020/03/30/167cba86-72a0-11ea-85cb-8670579b863d_story.html"
"1590503453-2866","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=8","The Phony Coronavirus Class War","https://www.allsides.com/news/2020-05-19-0800/phony-coronavirus-class-war","Read full story","https://www.nytimes.com/2020/05/18/opinion/coronavirus-reopen-workers.html"
"1590496157-1322","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=113","Will the Coronavirus Make Voting by Mail the New National Reality?","https://www.allsides.com/news/2020-03-13-1319/will-coronavirus-make-voting-mail-new-national-reality","Read full story","https://www.motherjones.com/2020-elections/2020/03/coronavirus-vote-by-mail/"
"1590503517-2885","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=6","Blog post wrong on what Bill Gates said about COVID-19 vaccine","https://www.allsides.com/news/2020-05-20-1108/blog-post-wrong-what-bill-gates-said-about-covid-19-vaccine","Read full story","https://www.politifact.com/factchecks/2020/may/20/facebook-posts/no-specific-covid-19-vaccine-experimental-or-other/"
"1590503418-2853","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=9","Western States Lead the Way in Vote-By-Mail Elections","https://www.allsides.com/news/2020-05-18-1339/western-states-lead-way-vote-mail-elections","Read full story","https://www.motherjones.com/coronavirus-updates/2020/05/western-states-lead-the-way-in-vote-by-mail-elections/"
"1590501089-2352","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=46","Emissions Are Way Down. No, That’s Not All Good News for the Environment.","https://www.allsides.com/news/2020-04-21-1456/emissions-are-way-down-no-s-not-all-good-news-environment","Read full story","https://www.motherjones.com/environment/2020/04/oil-prices-are-below-zero-no-thats-not-all-good-news-for-the-environment/"
"1590498076-1767","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=85","A likely but hidden coronavirus risk factor: pollution","https://www.allsides.com/news/2020-03-29-1846/likely-hidden-coronavirus-risk-factor-pollution","Read full story","https://publicintegrity.org/health/coronavirus-and-inequality/a-likely-but-hidden-coronavirus-risk-factor-pollution/"
"1590500047-2140","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=60","Trump retweets call to fire Anthony Fauci after the coronavirus expert says earlier measures ‘could have saved lives’","https://www.allsides.com/news/2020-04-13-0758/trump-retweets-call-fire-anthony-fauci-after-coronavirus-expert-says-earlier","Read full story","https://www.washingtonpost.com/nation/2020/04/13/trump-fire-fauci-coronavirus/"
"1590503191-2777","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=18","Illinois families need monthly cash payments to weather COVID-19 crisis","https://www.allsides.com/news/2020-05-11-1300/illinois-families-need-monthly-cash-payments-weather-covid-19-crisis","Read full story","https://chicago.suntimes.com/2020/5/11/21254874/coronavirus-unemployment-covid-19-stimulus-bill-cares-jan-schakowsky"
"1590499991-2128","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=61","How Quarantine Can Trigger Relapse for People in Recovery","https://www.allsides.com/news/2020-04-12-1711/how-quarantine-can-trigger-relapse-people-recovery","Read full story","https://www.vice.com/en_ca/article/n7jp48/how-coronavirus-quarantine-can-trigger-relapse-for-people-in-recovery-addiction"
"1590497026-1531","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=99","Why Elizabeth Warren Is Everywhere On Coronavirus Response","https://www.allsides.com/news/2020-03-22-1536/why-elizabeth-warren-everywhere-coronavirus-response","Read full story","https://www.huffpost.com/entry/why-elizabeth-warren-is-everywhere-on-coronavirus-response_n_5e7231ebc5b6eab7794038a7"
"1590501204-2379","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=45","Harvard won’t take federal relief money","https://www.allsides.com/news/2020-04-22-1452/harvard-won-t-take-federal-relief-money","Read full story","https://www.bostonglobe.com/2020/04/22/metro/stanford-university-wont-take-taxpayer-relief-money/"
"1590499438-2022","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=67","Democrats tack on demands to $250 billion boost for small businesses","https://www.allsides.com/news/2020-04-08-0708/democrats-tack-demands-250-billion-boost-small-businesses","Read full story","https://www.cbsnews.com/news/coronavirus-democrats-250-billion-paycheck-protection-program-pelosi-schumer/"
"1590502283-2594","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=31","America’s Covid-19 hot spots shed a light on our moral failures","https://www.allsides.com/news/2020-05-01-0725/america-s-covid-19-hot-spots-shed-light-our-moral-failures","Read full story","https://www.vox.com/future-perfect/2020/5/1/21239396/covid-19-meatpacking-prison-jail-moral"
"1590499141-1969","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=72","“When you have a plan and people can see it, they can start making their plans,” Warren says.","https://www.allsides.com/news/2020-04-06-0716/when-you-have-plan-and-people-can-see-it-they-can-start-making-their-plans","Read full story","https://www.vox.com/policy-and-politics/2020/4/6/21207338/elizabeth-warren-coronavirus-covid-19-recession-depression-presidency-trump"
"1590502375-2614","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=30","Alex Jones Says He’s Considering Eating Neighbors If COVID-19 Lockdown Continues","https://www.allsides.com/news/2020-05-02-0332/alex-jones-says-he-s-considering-eating-neighbors-if-covid-19-lockdown","Read full story","https://www.huffpost.com/entry/alex-jones-cannibalism-covid-19_n_5eac56e7c5b624b39692b1f2?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8&guce_referrer_sig=AQAAACj9Pv1P4iVGnBuzo75IOLH3E8A6-i-a0vZRFPgRj0e74lNmy0gw6h4ZNlFWAhTcQlqQfODDH1Ff_Yi4Y6fIrLuwRhk0z_MyqbkVumLQ5r8lp_aCvZCoHY-aGbcIZRsLX0R84zOTknBi_zIGUE4_VqLxv0JnD1CQKftR2vP7GrZ4"
"1590498801-1911","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=76","'I Still Can't Believe What I'm Seeing.' What It’s Like to Live Across the Street From a Temporary Morgue During the Coronavirus Outbreak","https://www.allsides.com/news/2020-04-02-1735/i-still-cant-believe-what-im-seeing-what-it-s-live-across-street-temporary","Read full story","https://time.com/5812569/covid-19-new-york-morgues/"
"1590497314-1605","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=95","Post compares number of abortions to COVID-19, flu deaths using flawed numbers","https://www.allsides.com/news/2020-03-24-1436/post-compares-number-abortions-covid-19-flu-deaths-using-flawed-numbers","Read full story","https://www.politifact.com/factchecks/2020/mar/24/facebook-posts/post-leans-flawed-numbers-compare-number-abortions/"
"1590499463-2026","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=67","Bernie Sanders drops out of the 2020 race, clearing Joe Biden's path to the Democratic nomination","https://www.allsides.com/news/2020-04-08-0904/bernie-sanders-drops-out-2020-race-clearing-joe-bidens-path-democratic","Read full story","https://www.cnn.com/2020/04/08/politics/bernie-sanders-drops-out/index.html"
"1590498497-1851","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=80","The evidence for everyone wearing masks, explained","https://www.allsides.com/news/2020-04-01-0645/evidence-everyone-wearing-masks-explained","Read full story","https://www.vox.com/2020/3/31/21198132/coronavirus-covid-face-masks-n95-respirator-ppe-shortage"
"1590501865-2518","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=36","White House issues coronavirus testing guidance that leaves states in charge","https://www.allsides.com/news/2020-04-28-0642/white-house-issues-coronavirus-testing-guidance-leaves-states-charge","Read full story","https://www.washingtonpost.com/politics/white-house-issues-coronavirus-testing-guidance-that-leaves-states-in-charge/2020/04/27/c465cc9c-88a2-11ea-8ac1-bfb250876b7a_story.html"
"1590502464-2635","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=29","What the Coronavirus Crisis Reveals About American Medicine","https://www.allsides.com/news/2020-05-03-0818/what-coronavirus-crisis-reveals-about-american-medicine","Read full story","https://www.newyorker.com/magazine/2020/05/04/what-the-coronavirus-crisis-reveals-about-american-medicine"
"1590501452-2432","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=41","Trump's moves on immigration reveal his true motives","https://www.allsides.com/news/2020-04-24-1058/trumps-moves-immigration-reveal-his-true-motives","Read full story","https://www.cnn.com/2020/04/22/opinions/trump-immigration-tweet-denigrates-america-zakaria/index.html"
"1590502192-2576","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=32","Northwestern Illinois church sues Pritzker in federal court over his stay-at-home order","https://www.allsides.com/news/2020-04-30-1329/northwestern-illinois-church-sues-pritzker-federal-court-over-his-stay-home","Read full story","https://chicago.suntimes.com/coronavirus/2020/4/30/21243024/northern-illinois-church-sues-pritzker-stay-at-home-order-federal-court"
"1590498687-1889","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=77","Don’t Believe the COVID-19 Models","https://www.allsides.com/news/2020-04-02-0631/don-t-believe-covid-19-models","Read full story","https://www.theatlantic.com/technology/archive/2020/04/coronavirus-models-arent-supposed-be-right/609271/"
"1590495284-1122","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=125","Let’s Revisit Coronavirus Czar Mike Pence’s History on Public Health Initiatives","https://www.allsides.com/news/2020-02-27-0719/let-s-revisit-coronavirus-czar-mike-pence-s-history-public-health-initiatives","Read full story","https://slate.com/technology/2020/02/mike-pence-coronavirus-czar-public-health-record.html"
"1590497939-1745","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=86","Why Some Americans Entitled to a Coronavirus Relief Check Won’t Get One","https://www.allsides.com/news/2020-03-28-0939/why-some-americans-entitled-coronavirus-relief-check-won-t-get-one","Read full story","https://slate.com/business/2020/03/why-some-americans-entitled-to-coronavirus-relief-checks-wont-get-them.html"
"1590498066-1765","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=85","Will the U.S. Run Out of Groceries Under Lockdown?","https://www.allsides.com/news/2020-03-29-1829/will-us-run-out-groceries-under-lockdown","Read full story","https://www.thedailybeast.com/coronavirus-fears-include-us-running-out-of-groceries-under-lockdown-should-they?ref=home"
"1590495577-1183","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=121","Democrats Taking More Precautions Than Republicans Amid Coronavirus Spread, Poll Shows","https://www.allsides.com/news/2020-03-08-0933/democrats-taking-more-precautions-republicans-amid-coronavirus-spread-poll","Read full story","https://www.newsweek.com/republicans-democrats-coronavirus-1491075"
"1590501962-2534","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=35","An ER doctor who continued to treat patients after she recovered from Covid-19 has died by suicide","https://www.allsides.com/news/2020-04-28-1414/er-doctor-who-continued-treat-patients-after-she-recovered-covid-19-has-died","Read full story","https://www.cnn.com/2020/04/28/us/er-doctor-coronavirus-help-death-by-suicide-trnd/index.html"
"1590501254-2388","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=44","The Coronavirus Pandemic Is Forcing U.S. Doctors to Ration Care for All Patients","https://www.allsides.com/news/2020-04-22-1833/coronavirus-pandemic-forcing-us-doctors-ration-care-all-patients","Read full story","https://time.com/5825145/coronavirus-rationing-health-care/"
"1590497049-1538","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=99","In coronavirus crisis, Cuomo and Trump show contrast in leadership","https://www.allsides.com/news/2020-03-23-0656/coronavirus-crisis-cuomo-and-trump-show-contrast-leadership","Read full story","https://www.nbcnews.com/politics/politics-news/coronavirus-crisis-cuomo-trump-show-leadership-contrast-n1166066"
"1590499230-1988","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=70","Many Immigrant Doctors Want to Fight the Coronavirus but U.S. Visa Rules Make That Illegal","https://www.allsides.com/news/2020-04-06-1824/many-immigrant-doctors-want-fight-coronavirus-us-visa-rules-make-illegal","Read full story","https://theintercept.com/2020/04/06/coronavirus-immigrant-physicians-doctors-visa-united-states/"
"1590495934-1267","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=116","Harvard, MIT among colleges telling students to stay away","https://www.allsides.com/news/2020-03-11-1455/harvard-mit-among-colleges-telling-students-stay-away","Read full story","https://www.bostonglobe.com/2020/03/10/nation/harvard-mit-among-colleges-telling-students-stay-away/"
"1590503131-2755","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=20","Whose Freedom Counts?","https://www.allsides.com/news/2020-05-08-0726/whose-freedom-counts","Read full story","https://slate.com/news-and-politics/2020/05/freedom-liberty-hierarchy.html"
"1590496797-1473","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=103","Senator Dumped Up to $1.6 Million of Stock After Reassuring Public About Coronavirus Preparedness","https://www.allsides.com/news/2020-03-19-1636/senator-dumped-16-million-stock-after-reassuring-public-about-coronavirus","Read full story","https://www.propublica.org/article/senator-dumped-up-to-1-6-million-of-stock-after-reassuring-public-about-coronavirus-preparedness"
"1590497773-1713","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=88","Trump's 'America first' is working: the US leads the world in coronavirus cases","https://www.allsides.com/news/2020-03-27-1001/trumps-america-first-working-us-leads-world-coronavirus-cases","Read full story","https://www.theguardian.com/commentisfree/2020/mar/27/trump-america-first-coronavirus-cases-richard-wolffe"
"1590499592-2049","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=65","Anthony Fauci Names The 2 Things He Hopes Will Change After Coronavirus","https://www.allsides.com/news/2020-04-09-0716/anthony-fauci-names-2-things-he-hopes-will-change-after-coronavirus","Read full story","https://www.huffpost.com/entry/anthony-fauci-handshakes_n_5e8e92f8c5b6d641a6b9f494"
"1590496964-1514","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=100","Coronavirus: How to curb your anxiety about Covid-19 virus according to psychologists","https://www.allsides.com/news/2020-03-21-1734/coronavirus-how-curb-your-anxiety-about-covid-19-virus-according-psychologists","Read full story","https://www.independent.co.uk/life-style/health-and-families/coronavirus-anxiety-how-to-tackle-a9370106.html"
"1590496382-1379","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=109","Pakistan's spike in coronavirus cases raises quarantine concerns","https://www.allsides.com/news/2020-03-16-1007/pakistans-spike-coronavirus-cases-raises-quarantine-concerns","Read full story","https://www.aljazeera.com/news/2020/03/pakistan-spike-coronavirus-cases-raises-quarantine-concerns-200316090946936.html"
"1590503421-2854","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=9","Stacey Abrams gets Georgia’s reopening COVID-19 trend upside down. Cases fell","https://www.allsides.com/news/2020-05-18-1357/stacey-abrams-gets-georgia-s-reopening-covid-19-trend-upside-down-cases-fell","Read full story","https://www.politifact.com/factchecks/2020/may/15/stacey-abrams/stacey-abrams-gets-georgias-reopening-covid-19-tre/"
"1590501155-2366","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=45","How Coronavirus Lockdown Has Actually Affected the Environment","https://www.allsides.com/news/2020-04-22-1039/how-coronavirus-lockdown-has-actually-affected-environment","Read full story","https://www.vice.com/en_uk/article/7kznjy/coronavirus-lockdown-environment-impact-work-from-home"
"1590500729-2284","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=51","In Trump's 'LIBERATE' tweets, extremists see a call to arms","https://www.allsides.com/news/2020-04-18-0038/trumps-liberate-tweets-extremists-see-call-arms","Read full story","https://www.nbcnews.com/tech/security/trump-s-liberate-tweets-extremists-see-call-arms-n1186561"
"1590503238-2792","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=16","Fauci warns Senate that reopening U.S. too quickly could lead to ‘really serious’ consequences","https://www.allsides.com/news/2020-05-12-0823/fauci-warns-senate-reopening-us-too-quickly-could-lead-really-serious","Read full story","https://www.washingtonpost.com/politics/2020/05/12/fauci-testimony-senate-coronavirus/"
"1590497072-1541","https://www.allsides.com/topics/coronavirus?search=coronavirus&page=98","How the Covid-19 recession could become a depression","https://www.allsides.com/news/2020-03-23-0709/how-covid-19-recession-could-become-depression","Read full story","https://www.vox.com/2020/3/23/21188900/coronavirus-stock-market-recession-depression-trump-jobs-unemployment"
