web-scraper-order,web-scraper-start-url,link,link-href
"1589898345-9613","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=18","Editorial Roundup: New York","https://www.washingtontimes.com/news/2020/apr/22/editorial-roundup-new-york/"
"1589898059-8047","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=97","Anti-establishment views unite, divide Hong Kong protesters","https://www.washingtontimes.com/news/2020/jan/8/anti-establishment-views-unite-divide-hong-kong-pr/"
"1589898094-8278","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=85","Trump says Democrats’ impeachment arguments ‘loaded with lies’ at start of trial","https://www.washingtontimes.com/news/2020/jan/23/donald-trump-says-democrats-impeachment-arguments-/"
"1589898079-8185","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=90","Trump to nominate Shelton, Waller to Federal Reserve","https://www.washingtontimes.com/news/2020/jan/16/trump-to-nominate-shelton-waller-to-federal-reserv/"
"1589898049-7979","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=100","Iran supreme leader weeps for general killed by U.S. airstrike","https://www.washingtontimes.com/news/2020/jan/6/weeping-iran-supreme-leader-prays-over-general-sla/"
"1589898124-8462","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=76","Trump comments on impeachment, Democrat challengers in Sean Hannity interview","https://www.washingtontimes.com/news/2020/feb/2/trump-sean-hannity-interview-impeachment-hurt-his-/"
"1589898119-8441","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=77","Supreme Court schedules Trump tax returns case for March 31","https://www.washingtontimes.com/news/2020/jan/31/supreme-court-schedules-trump-tax-returns-case-mar/"
"1589898141-8557","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=71","Trump impeachment witness Vindman escorted off White House property, lawyer says","https://www.washingtontimes.com/news/2020/feb/7/alexander-vindman-trump-impeachment-witness-escort/"
"1589898131-8495","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=74","Democrats slap away Trump’s offer of outreach in State of the Union address","https://www.washingtontimes.com/news/2020/feb/4/maxine-waters-alexandria-ocasio-cortez-a-few-other/"
"1589898138-8531","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=72","Trump hits back, slams ‘dishonest and corrupt’ opponents at National Prayer Breakfast","https://www.washingtontimes.com/news/2020/feb/6/donald-trump-holds-front-page-headlines-acquitted-/"
"1589898203-8842","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=57","India gives Trump ‘spectacular’ welcome as president speaks to packed stadium","https://www.washingtontimes.com/news/2020/feb/24/india-gives-donald-trump-spectacular-welcome-presi/"
"1589898049-7986","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=100","‘Low-hanging fruit’: Trump properties around world at risk of Iranian revenge attack","https://www.washingtontimes.com/news/2020/jan/6/trump-organization-properties-add-security-woes-am/"
"1589898279-9260","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=36","King of New York: Voters say Cuomo easily outperforming Trump coronavirus response","https://www.washingtontimes.com/news/2020/mar/30/king-new-york-voters-say-cuomo-easily-outperformin/"
"1589898111-8395","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=79","Bring on the witnesses and expose the Democrats’ charade","https://www.washingtontimes.com/news/2020/jan/30/john-bolton-joe-biden-all-others-should-be-witness/"
"1589898365-9731","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=12","Trump offers support for Flynn, attacks media after new documents raise questions about case","https://www.washingtontimes.com/news/2020/apr/30/trump-offers-support-michael-flynn-attacks-media-a/"
"1589898124-8449","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=76","After Trump acquittal, what’s next?","https://www.washingtontimes.com/news/2020/feb/3/after-president-trump-impeachment-acquittal-whats-/"
"1589898188-8771","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=60","Bloomberg declares Trump the ‘winner’ of the Democratic debate","https://www.washingtontimes.com/news/2020/feb/20/inside-the-beltway-bernie-sanders-socialist-or-com/"
"1589898181-8746","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=62","Florida woman in fraud case among those with Trump clemency","https://www.washingtontimes.com/news/2020/feb/18/florida-woman-in-fraud-case-among-those-with-trump/"
"1589898108-8389","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=80","Netanyahu pulls request for immunity on corruption charges","https://www.washingtontimes.com/news/2020/jan/28/netanyahu-pulls-request-for-immunity-from-corrupti/"
"1589898059-8049","https://www.washingtontimes.com/topics/donald-trump/23281/t/stories/?page=97","Alt-right leader Richard Spencer: ‘I deeply regret voting for’ Trump","https://www.washingtontimes.com/news/2020/jan/8/richard-spencer-alt-right-leader-i-deeply-regret-v/"
